file_index,rms,kurtosis,label
149,0.1297159383352837,1.1229421058251186,healthy
150,0.13178461450086132,1.1780170374102337,healthy
151,0.13107483866127062,1.259315112759424,healthy
152,0.1312690034605704,1.1595049369631587,healthy
153,0.13036529805703664,1.2208649729919845,healthy
154,0.12945760289479188,1.144035717861117,healthy
155,0.13040333408703791,1.0093929757294857,healthy
156,0.1510650767777748,0.945922653460133,healthy
157,0.1506887909525788,0.6987994495363461,healthy
158,0.15104596242095275,0.7140880810782559,healthy
159,0.14987297730468918,0.5281199138758597,healthy
160,0.15128509794218,0.7516834017087914,healthy
161,0.15341032202657315,0.7947263515081491,healthy
162,0.15372281597209514,0.8580911524390467,healthy
163,0.15313185858364434,0.7213302197664544,healthy
164,0.15218584974079596,0.7496868069069085,healthy
165,0.1545277116632321,0.9135921710945452,healthy
166,0.15374896563422386,0.7097395029158462,healthy
167,0.15417889334258356,0.8171997230035775,healthy
168,0.15373110926249808,0.7766749337810692,healthy
169,0.15159141734445258,0.3842039011327003,healthy
170,0.15440837964656623,0.6703102272767856,healthy
171,0.1535842796546289,0.7545002479706859,healthy
172,0.15370192274232453,0.7187710007797805,healthy
173,0.15539988487367035,0.7058309578397934,healthy
174,0.15298487130958205,0.6391034474959727,healthy
175,0.15382094780742642,0.8237106548255109,healthy
176,0.15507215542666541,0.6354848811800902,healthy
177,0.1544309943996023,1.0342456052260864,healthy
178,0.15525594559493727,0.7468802495448745,healthy
179,0.15510678025557104,0.5490439927066104,healthy
180,0.1557404488318425,0.7685472560381896,healthy
181,0.15477867688528474,0.4320612557203476,healthy
182,0.15575208744713706,0.823315569328849,healthy
183,0.15619200642508485,1.0137806167676962,healthy
184,0.15519555975471117,0.695087320201996,healthy
185,0.15735577613549215,0.6258391657525446,healthy
186,0.15407669115674993,0.5950994541945631,healthy
187,0.15467211160831482,0.4900257935541905,healthy
188,0.15898814215438561,0.7636155767611772,healthy
189,0.15665693026109034,0.3714854615704364,healthy
190,0.1565094297840489,0.6277014846999989,healthy
191,0.15777460327775547,0.5856924781403849,healthy
192,0.1555238060492569,0.5510702688766105,healthy
193,0.157324812663761,0.5657687587966485,healthy
194,0.1571116613147915,0.7359630112437605,healthy
195,0.1569032853919792,0.7179902778724219,healthy
196,0.1554834044600902,0.4901479043807737,healthy
197,0.1564821976258901,0.6808177214650915,healthy
198,0.15516618044756886,0.3923341911504181,healthy
199,0.15635999956155866,0.6738840929714573,healthy
200,0.15733475908398506,0.6938864788658718,healthy
201,0.1521511158701995,0.4838684368428119,healthy
202,0.1534597999642842,0.6225140026173888,healthy
203,0.1547398692917811,0.59076667538652,healthy
204,0.15367588406692184,0.9579069459785781,healthy
205,0.15292406395311858,0.963782400067982,healthy
206,0.1546632102141618,0.9027274608426148,healthy
207,0.15510108126688302,0.7766657728257207,healthy
208,0.15385127872980736,0.7311663303275511,healthy
209,0.15327339732051312,0.7046521010071851,healthy
210,0.15298989320172426,0.7619064269093281,healthy
211,0.15490895353955095,0.5595961323617269,healthy
212,0.1539890202559098,0.7843833777385854,healthy
213,0.15407635776924863,0.7007946774721505,healthy
214,0.15369206717873202,0.8400691110069332,healthy
215,0.15467751893304096,1.0145520724308978,healthy
216,0.15201462026854728,0.6656346160036177,healthy
217,0.1503314271477566,0.756972258934649,healthy
218,0.15361584228833017,0.719226164090669,healthy
219,0.1517771102997336,0.8088739189773255,healthy
220,0.15271774989441306,0.8200209388887227,healthy
221,0.15195473344264404,0.8459599386339702,healthy
222,0.15096969991680037,0.6486566625293935,healthy
223,0.1535146512373697,1.0139784708456245,healthy
224,0.15329038262803704,0.7137288490578357,healthy
225,0.15232611356247122,0.8465489437256912,healthy
226,0.15146437351837067,0.6483477736326733,healthy
227,0.1522630165887407,0.7709179782073066,healthy
228,0.15145157990158933,0.7532665343917011,healthy
229,0.15198717982787643,0.7813347981188752,healthy
230,0.15162309613396635,0.5937837126602705,healthy
231,0.15046114629022586,0.6872725244831956,healthy
232,0.15146677663378239,0.629561747263407,healthy
233,0.1529628120655475,0.7066760652344941,healthy
234,0.1507469258211631,0.8431748903926444,healthy
235,0.1494423226950786,1.0878451709823445,healthy
236,0.1499105371233957,0.8156123318207888,healthy
237,0.15100827662540553,0.8232927874276732,healthy
238,0.14896261934757535,0.7514771871564814,healthy
239,0.1495804191952965,0.893808550719255,healthy
240,0.15109778966290546,0.9615111116190431,healthy
241,0.15071994981250614,1.0323521380974547,healthy
242,0.1501527882340289,1.0029810712809981,healthy
243,0.15043239030452973,0.8460010226110688,healthy
244,0.1480848462189413,0.7376396631574487,healthy
245,0.15100105238794073,0.9257419189413758,healthy
246,0.15141764276022296,0.9106098639466658,healthy
247,0.14896917905591664,0.9127712067144902,healthy
248,0.1487722293329744,0.8629293926264938,healthy
249,0.1494579984830082,0.8929309828933167,healthy
250,0.14873319183529823,0.746644488574224,healthy
251,0.1496359697315455,0.989635063601308,healthy
252,0.1506716296793606,0.9500848986322392,healthy
253,0.14947808518046632,0.8912134752064764,healthy
254,0.15059983208432912,1.0159644737801852,healthy
255,0.15094237505067123,1.1446415015780076,healthy
256,0.14920754162747815,0.9258700283714303,healthy
257,0.15017505020183944,0.7567820534924272,healthy
258,0.150082397616172,0.9903814045716604,healthy
259,0.15048339865740798,0.979746848917538,healthy
260,0.15003517898026658,0.822301526038498,healthy
261,0.14989180831259175,0.8939426648666662,healthy
262,0.14914396162454083,0.9963815809005432,healthy
263,0.14897081906078327,1.22159763191081,healthy
264,0.15001834637152509,0.8358104511778395,healthy
265,0.14955271577247226,0.7627384326668398,healthy
266,0.15094417266565396,1.0633762931977833,healthy
267,0.15019702896450923,1.0805081750675916,healthy
268,0.14948761641332534,0.9052474106295638,healthy
269,0.14844091575017312,1.0393347570598523,healthy
270,0.15046509746994693,0.8210119355929804,healthy
271,0.1487936726855346,1.0099483583761648,healthy
272,0.15135828542371327,1.0652789743829087,healthy
273,0.1508733334427944,0.7923898341414586,healthy
274,0.15023219073425143,1.3443193473484767,healthy
275,0.14884708261805552,1.0503743160764598,healthy
276,0.15194715685580465,1.551247155191196,healthy
277,0.1497473984735941,1.11613697403791,healthy
278,0.1502911156176364,0.7712013168733964,healthy
279,0.15075636938503212,1.0410600556303207,healthy
280,0.1490322874583831,0.8435590549818359,healthy
281,0.1505538803831954,1.185996714393105,healthy
282,0.15089798395770568,1.6641891540473726,healthy
283,0.15076022570391992,0.9975244397422576,healthy
284,0.14964371113816685,0.8206846827872312,healthy
285,0.14998794043319158,0.9322506827208774,healthy
286,0.1507464738069663,0.9346327368434082,healthy
287,0.15025629325292628,0.9167061148808999,healthy
288,0.1503824673112174,0.8962402108534064,healthy
289,0.14833278625615992,0.6718363716084688,healthy
290,0.15067853593463884,1.190095786678417,healthy
291,0.15025595073880393,1.168616525195942,healthy
292,0.15014123006304347,0.833676567325079,healthy
293,0.15037789897455012,1.140475785834397,healthy
294,0.15112856550151885,0.9444050508170925,healthy
295,0.14913002794331864,0.8409805190037472,healthy
296,0.1492916462977647,0.7846458253529178,healthy
297,0.15036426895677793,1.2777609853862648,healthy
298,0.15028495134763994,0.9011620389500652,healthy
299,0.15059822505801654,0.7270657404465579,healthy
300,0.15085154611353424,1.186183346381914,degraded
301,0.1501996480599863,1.1743058970396154,degraded
302,0.15084802019023152,1.0728949289657157,degraded
303,0.15159723748178716,0.9194586224518777,degraded
304,0.15020673904031404,1.0431394077367617,degraded
305,0.14856050380574115,0.9702749981945171,degraded
306,0.15038609765912747,1.0867826857703342,degraded
307,0.1505415739206802,1.0685272677936055,degraded
308,0.14989118628061285,0.9774216108927583,degraded
309,0.14967083251411661,1.0209409784938135,degraded
310,0.15086147655190796,0.9603033151772764,degraded
311,0.15087709728891302,0.8449886494835721,degraded
312,0.14913352851110268,0.7573627750871177,degraded
313,0.1494547351912737,1.2014218018079141,degraded
314,0.15003173264606806,0.8786644519321807,degraded
315,0.14967328742547883,0.9700313257972395,degraded
316,0.149730016143641,0.7506207242770842,degraded
317,0.14941712468267318,0.7556775079755247,degraded
318,0.15064901341907494,0.9015014833722637,degraded
319,0.15039867543388016,0.91122829059361,degraded
320,0.14894177419249904,0.8318433985769693,degraded
321,0.15119144156318215,1.034849783477755,degraded
322,0.1491337588453525,1.0713864845775118,degraded
323,0.14939084529583171,0.9658357363005909,degraded
324,0.15063678652665863,1.259601524209173,degraded
325,0.14926377134958102,1.0884162327327926,degraded
326,0.15080381825922876,1.0651368315111416,degraded
327,0.1513272773595259,1.1306734007358887,degraded
328,0.14789226805083067,0.9782537539756873,degraded
329,0.14985879258436507,1.0068859704480575,degraded
330,0.15163375338629465,1.0848311561235215,degraded
331,0.1494687333394304,1.1317386896637753,degraded
332,0.15077615001089986,1.0923739851275478,degraded
333,0.15011635444896362,1.0287676990490304,degraded
334,0.14949462913638403,0.8375165253470769,degraded
335,0.1482185455867766,0.929101677655888,degraded
336,0.151177746817488,0.9394651545618946,degraded
337,0.1497903539834404,0.9556690469793265,degraded
338,0.15044853787534168,0.7451789927813608,degraded
339,0.1500168292968013,0.8586106733612318,degraded
340,0.14937827287863226,0.9270019082736756,degraded
341,0.14843150777378772,1.0584618361198723,degraded
342,0.15102161233604322,1.4398082172440096,degraded
343,0.15049182650147483,1.3119798594913847,degraded
344,0.1491262386657484,1.0911613027110247,degraded
345,0.14940994557236645,1.0048914731873468,degraded
346,0.14920028697950158,0.9592626986600798,degraded
347,0.1491031106236763,0.9285043769737156,degraded
348,0.15032710671622693,0.7817048246729255,degraded
349,0.14933559904650373,1.035220310337034,degraded
350,0.14852351603181607,0.9797786054879309,degraded
351,0.14962865753674995,0.8605250613188287,degraded
352,0.15024618095837952,0.8662841237005248,degraded
353,0.14888628407592655,1.1419722124475085,degraded
354,0.15003337909861925,1.113962725001353,degraded
355,0.14951451872174068,0.8418679659587327,degraded
356,0.15041206616637345,0.9306836561872514,degraded
357,0.15066158431491836,1.1160166157189702,degraded
358,0.15029614645966477,1.1243227020697484,degraded
359,0.14881722827562885,1.2957771387574821,degraded
360,0.15051057326983916,1.116538917988609,degraded
361,0.14847212063370263,0.8619831654931898,degraded
362,0.14866910763320376,0.8289665977177529,degraded
363,0.1517884256848163,1.3466064047754696,degraded
364,0.14802871936827833,0.8056684946226422,degraded
365,0.14953179564947466,1.0746815189328593,degraded
366,0.15047600433577232,0.8941391503210658,degraded
367,0.14968588986607922,1.0042244103389963,degraded
368,0.14968871623331576,0.7904901223502212,degraded
369,0.14943635442367262,1.1091617327843686,degraded
370,0.149936740892722,1.1624806919470299,degraded
371,0.14909296154292673,1.2290803473190595,degraded
372,0.1499084215889196,1.0770245913567846,degraded
373,0.14814557016980798,1.0490063793642,degraded
374,0.14955212840788368,0.8018025303726528,degraded
375,0.14968228575860898,1.37908369249838,degraded
376,0.1495648223479852,1.2471080473771385,degraded
377,0.14783012926714442,0.9601303455973098,degraded
378,0.14950737123210472,1.011474404322998,degraded
379,0.15010393306857836,0.7744972119709947,degraded
380,0.14823651113144115,0.7994856364467271,degraded
381,0.1502238640368829,0.831324106810607,degraded
382,0.15020732807106982,0.9163767302282126,degraded
383,0.15023233926727877,0.9448576820234997,degraded
384,0.15055096144557661,1.1185583031984176,degraded
385,0.15010102132085076,0.8066286611148126,degraded
386,0.14951972607762537,0.7011467050476887,degraded
387,0.1495445985747751,1.0023583471999027,degraded
388,0.15067660990175075,1.035399452430564,degraded
389,0.148203620847879,0.8043458446354022,degraded
390,0.15094320609038273,1.1868495765119533,degraded
391,0.14834872230054133,1.0284654186958448,degraded
392,0.14982472441781763,0.9427506886169006,degraded
393,0.15027032038780355,1.307813616596091,degraded
394,0.14964836910237278,1.1351962563370366,degraded
395,0.15021012284749444,1.0562250779708675,degraded
396,0.15002209863258478,0.8700743597668321,degraded
397,0.14963881400961157,1.0088624657526646,degraded
398,0.15051708433191646,0.9166505066450044,degraded
399,0.14999035808854932,0.9942655903677791,degraded
400,0.15083551954058474,0.9877806686774582,degraded
401,0.15057628280496027,1.049713654384865,degraded
402,0.15064669627844274,0.882483447209506,degraded
403,0.14931346634000817,0.9520864600209196,degraded
404,0.14948872893340487,0.7633957352144058,degraded
405,0.14954224864853202,0.7851743927525416,degraded
406,0.1488529456008933,0.7370005540160114,degraded
407,0.14926420609997645,1.0662731601566957,degraded
408,0.15094268349665668,1.274811560306084,degraded
409,0.150012337871496,0.8492221987134898,degraded
410,0.14898946536925228,0.8755196098714331,degraded
411,0.15107386196022835,1.0637610603001093,degraded
412,0.148905772067701,1.008216390377095,degraded
413,0.1487964487287814,0.7461868821051789,degraded
414,0.1498924650348334,0.9820619415385918,degraded
415,0.14849296118498134,0.9653519474949555,degraded
416,0.15002852658432161,1.0804238376259496,degraded
417,0.15016481927941297,1.0246978510108784,degraded
418,0.1471124174871253,0.682947219234137,degraded
419,0.14939208388185266,1.1762829973612527,degraded
420,0.1507218607132854,1.2611612953257998,degraded
421,0.1494696282707314,1.0055884110782962,degraded
422,0.1488452409777308,0.9736580392725331,degraded
423,0.1493618356843018,0.9697596868729663,degraded
424,0.14893511967647818,0.9436574623038121,degraded
425,0.1483769588710731,1.1919666629393717,degraded
426,0.1493086317976857,1.0712281645811528,degraded
427,0.14923979367321907,0.8578918508318272,degraded
428,0.14822590444993075,0.9517101864035311,degraded
429,0.14965420118272868,0.9699180202843962,degraded
430,0.1475400644078372,0.8657338860204677,degraded
431,0.14847939441688954,0.9463996516866926,degraded
432,0.14987187382712316,0.972307388542093,degraded
433,0.1474867310636579,1.1239060189189827,degraded
434,0.14983669055972448,1.0979710846515536,degraded
435,0.14912899263829452,1.2280146290070206,degraded
436,0.14732445940131808,0.8086173193570305,degraded
437,0.1484701353926628,0.8681898089194209,degraded
438,0.15037995432923398,0.8837113809357304,degraded
439,0.14889972244349553,1.2085282415961967,degraded
440,0.1488187501968628,1.0676128787490864,degraded
441,0.1492288820185812,1.1842683188753753,degraded
442,0.14912518401602226,1.076501199167887,degraded
443,0.14881437288825633,0.9461387708594295,degraded
444,0.14939321067734096,1.3819161926078642,degraded
445,0.15042845855282214,1.0215754664728083,degraded
446,0.14891123483261764,1.111843183790687,degraded
447,0.14934950619268883,0.9021859152018257,degraded
448,0.1493912548360324,1.2491918455233115,degraded
449,0.15048885395940667,1.342550991624547,degraded
450,0.1508513687349861,0.9167164918412278,degraded
451,0.14931302584670902,0.8826082758325375,degraded
452,0.14956740485062245,0.9317599210738972,degraded
453,0.15009993269459473,0.8770456794319865,degraded
454,0.14823026850140966,0.947130637470956,degraded
455,0.15043019511891761,0.8587647609826283,degraded
456,0.15016497844688395,0.9576005817704778,degraded
457,0.14939525049057156,1.2912229763451792,degraded
458,0.14982741503768596,0.854786283695252,degraded
459,0.15131211163338223,1.2274900335911374,degraded
460,0.15027674275836064,1.064605317424335,degraded
461,0.15039097710997743,1.0613338003717887,degraded
462,0.14967791249958817,0.9636473371108663,degraded
463,0.14972466510831434,0.9434270009340473,degraded
464,0.15244657827749242,1.0754228762639846,degraded
465,0.1513135597340007,1.1851916304369547,degraded
466,0.14848171890710782,0.7755335146044722,degraded
467,0.15047855513873273,0.8115384195551041,degraded
468,0.15214413268139854,1.056663841665043,degraded
469,0.14970922337150774,1.0417069352924297,degraded
470,0.14944444123360695,1.0575046563764978,degraded
471,0.14984032614701473,0.9144366372702617,degraded
472,0.15051284546639407,0.8555020836837071,degraded
473,0.1507141338643605,0.889770195009481,degraded
474,0.15115277156427698,0.8690689288054068,degraded
475,0.14905017080825084,0.8606609172337323,degraded
476,0.1495204533393237,0.9342042233531807,degraded
477,0.15077741413514575,0.8670224496891845,degraded
478,0.15132034004885134,0.8558211573562353,degraded
479,0.15103897598178095,0.9986272749184506,degraded
480,0.15099489915329095,1.0072032352456457,degraded
481,0.15175257958320265,1.2525269744703849,degraded
482,0.15044605342193054,1.0930451461087118,degraded
483,0.15157300253559752,0.7952481953649637,degraded
484,0.15134905895473674,1.1576342411888465,degraded
485,0.15234413798027518,0.9625069449249337,degraded
486,0.1521242603142966,0.9014764846354728,degraded
487,0.15096239038431683,1.1919717198921012,degraded
488,0.14965570170472747,0.7105046688583463,degraded
489,0.15206215721935265,0.83609487199617,degraded
490,0.15203916811985696,0.9999126368110174,degraded
491,0.15246963660968904,0.8414392348093087,degraded
492,0.15323588364073296,1.2108990669204687,degraded
493,0.15202321519749665,0.7729293967648725,degraded
494,0.14981832992802274,0.7884291657716407,degraded
495,0.1530555843935872,1.0370246875812086,degraded
496,0.15223233105088912,0.810720306652545,degraded
497,0.1526764161129982,1.0306718757749298,degraded
498,0.1529581939028807,1.0831985806405173,degraded
499,0.15171473089424276,0.9402199159507845,degraded
500,0.15231482369611346,1.13525464190029,degraded
501,0.1527400278685363,0.7762240165375256,degraded
502,0.15144204298282726,1.069732422810298,degraded
503,0.15129935903671857,0.7853882861560209,degraded
504,0.15162171700768784,1.130869924008544,degraded
505,0.15203641933015383,0.8165597174205002,degraded
506,0.15173712861779043,0.8852189226079044,degraded
507,0.15232296252407046,0.8743491592611039,degraded
508,0.15234908692574883,0.6599343407701341,degraded
509,0.150986549354363,0.5625640730491055,degraded
510,0.1519105639302078,1.0115011308392816,degraded
511,0.15025018312566835,0.8084424309182721,degraded
512,0.15806928134548512,0.7945836919514648,degraded
513,0.15849098810515025,0.5875738020057399,degraded
514,0.1596622194396854,0.9089946746845943,degraded
515,0.16035377849412763,0.644186662516328,degraded
516,0.15819136700133166,0.6673196538946655,degraded
517,0.15915081367728104,0.45515522287908583,degraded
518,0.15878482931780472,0.6994168661970486,degraded
519,0.15910943637679265,0.6505470077259723,degraded
520,0.16030315335813736,0.6260160863805568,degraded
521,0.16112178632728993,0.8215299727555196,degraded
522,0.15957704487786809,0.5576268808116525,degraded
523,0.16006336635845192,0.7674753342796614,degraded
524,0.1635638527778888,0.490057598992621,degraded
525,0.16389851864511315,0.760769999912434,degraded
526,0.1648133947169495,0.3672997464660659,degraded
527,0.163636151232649,0.5131412555737183,degraded
528,0.1666781351360216,0.4250968222656182,degraded
529,0.16691598074751934,0.43469474468331093,degraded
530,0.16529267928198985,0.4925342806455908,degraded
531,0.16589684412497124,0.6214049523236231,degraded
532,0.16424710581187763,0.543862588674346,degraded
533,0.1648128904764051,0.4674575841118185,degraded
534,0.16431141623121093,0.34550994209747543,degraded
535,0.1650769545628171,0.5339688358915575,degraded
536,0.16388729960755424,0.5836588604619521,degraded
537,0.16375543615737997,0.5789395151029915,degraded
538,0.16253358622263467,0.5920263350686041,degraded
539,0.16288428539821606,0.2796316295848884,degraded
540,0.15676342272075142,0.6856665477327373,degraded
541,0.15648618149855917,1.0172522990103579,degraded
542,0.15446053298496676,0.9560096164069813,degraded
543,0.15407115705266472,0.741099827274764,degraded
544,0.1546214188083167,0.7030044139474154,degraded
545,0.15487637979233027,0.8884488328828404,degraded
546,0.15269128420274805,0.8054746832699649,degraded
547,0.15477566915917979,0.9745705137926284,degraded
548,0.15497114052148953,0.8845271488833295,degraded
549,0.154475988286307,1.06523215864478,degraded
550,0.1555640990589269,0.9456840530971875,degraded
551,0.15514976666968033,0.8437649779569547,degraded
552,0.1563093134296346,0.9634656813824183,degraded
553,0.15435383837752464,0.852068057727867,degraded
554,0.15474446173449957,1.0665075168035827,degraded
555,0.15570725267358695,0.929863719058988,degraded
556,0.15411772954643108,0.8193747427608544,degraded
557,0.15519701094747687,0.8434900361444941,degraded
558,0.15357813660468977,0.7986701131163452,degraded
559,0.15362872265246535,0.7964688405981386,degraded
560,0.15554684455047416,0.8647097293820702,degraded
561,0.153965118500405,0.9210214602347517,degraded
562,0.15433906891438529,0.9220148767765095,degraded
563,0.15429854983268232,0.941411017201728,degraded
564,0.15549079005206587,1.0887450124458402,degraded
565,0.15429910030040883,1.0180700363535715,degraded
566,0.1527333757959643,0.9668073250284817,degraded
567,0.1560107753064472,0.8439365549091153,degraded
568,0.15343389061437013,0.9506412640577491,degraded
569,0.15483456077677715,0.8335252120217578,degraded
570,0.15524398875615725,1.1398510189916253,degraded
571,0.1542124077343284,0.8051821286267109,degraded
572,0.15297619236236568,0.7612182142111732,degraded
573,0.1554082174870428,0.9304853023167463,degraded
574,0.15363925365502099,0.7539627925161576,degraded
575,0.15491621302058936,1.026136285126534,degraded
576,0.15665061626489657,0.9257610859497891,degraded
577,0.1532944534323568,0.84178433804979,degraded
578,0.1537622081344783,1.129296104217655,degraded
579,0.15480708430045886,1.086335772497013,degraded
580,0.15417043046855444,0.7497226150062342,degraded
581,0.1541365144535539,1.0685762616957035,degraded
582,0.1558115620584485,0.8439062029873838,degraded
583,0.15362675859703365,0.9023668382106584,degraded
584,0.15563405062788718,1.0560054560222838,degraded
585,0.1544965989019358,0.6478530455194784,degraded
