rms,kurtosis,env_rms,set,file_index,path
0.12619701027870178,0.8217465877532959,0.03993813414533824,1st_test,63,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.18.54.13
0.1304192990064621,1.2938337326049805,0.04313455810580361,1st_test,64,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.19.04.13
0.13212476670742035,1.0211005210876465,0.04458103324474978,1st_test,65,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.19.14.13
0.1285611242055893,0.844275951385498,0.04205674662357815,1st_test,66,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.19.24.13
0.13050290942192078,1.3435053825378418,0.04191072723518198,1st_test,67,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.19.34.13
0.13043272495269775,1.2504158020019531,0.04300243856714224,1st_test,68,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.19.44.13
0.12964360415935516,1.3881897926330566,0.04257761414690056,1st_test,69,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.19.54.13
0.13063737750053406,0.9688735008239746,0.04414073083551966,1st_test,70,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.20.04.13
0.1297602504491806,1.2781314849853516,0.0419237732656086,1st_test,71,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.20.14.13
0.1300000697374344,1.2376317977905273,0.042653007383440425,1st_test,72,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.20.24.13
0.1296568214893341,1.0071725845336914,0.043036552687047785,1st_test,73,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.20.34.13
0.1296958476305008,1.1761889457702637,0.04206088899169638,1st_test,74,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.20.44.13
0.13181795179843903,1.5517487525939941,0.044087278812802076,1st_test,75,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.20.54.13
0.1294962614774704,1.4696612358093262,0.0419381640256614,1st_test,76,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.21.04.13
0.129363015294075,1.1293396949768066,0.043223469338719574,1st_test,77,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.21.14.13
0.12933462858200073,1.174072265625,0.042054774256945274,1st_test,78,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.21.24.13
0.13059096038341522,1.2024035453796387,0.04219004624176541,1st_test,79,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.21.34.13
0.13101902604103088,1.1392230987548828,0.04297432507113587,1st_test,80,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.21.44.13
0.12991391122341156,1.087883472442627,0.04178888625013627,1st_test,81,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.21.54.13
0.13125009834766388,1.6166744232177734,0.04317216923639277,1st_test,82,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.22.04.13
0.13073404133319855,1.3732781410217285,0.041933020602399826,1st_test,83,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.22.14.13
0.1302931010723114,0.9300353527069092,0.0417827467373744,1st_test,84,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.22.24.13
0.130513533949852,1.3385605812072754,0.04280880789205853,1st_test,85,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.22.34.13
0.1305108517408371,0.9512498378753662,0.04245893000426281,1st_test,86,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.22.44.13
0.13058489561080933,1.2666964530944824,0.04292729122066694,1st_test,87,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.22.54.13
0.1301720142364502,1.2468681335449219,0.04068447669201065,1st_test,88,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.23.04.13
0.13078361749649048,1.337961196899414,0.04291277272611216,1st_test,89,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.23.14.13
0.13234108686447144,1.193220615386963,0.043565504686930254,1st_test,90,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.23.24.13
0.1304694414138794,1.3687639236450195,0.041994555677681726,1st_test,91,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.23.34.13
0.13071805238723755,1.0793414115905762,0.04314576850523104,1st_test,92,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.23.44.13
0.1310029923915863,1.142244815826416,0.04246129562188821,1st_test,93,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.22.23.54.13
0.1316906064748764,1.3638486862182617,0.04406314192831563,1st_test,94,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.00.04.13
0.13190248608589172,1.2417926788330078,0.04350388634044506,1st_test,95,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.00.14.13
0.1292402595281601,1.1424956321716309,0.04142601836006887,1st_test,96,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.00.24.13
0.1302369385957718,1.235548496246338,0.04331174227979052,1st_test,97,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.00.34.13
0.13118931651115417,1.1135425567626953,0.04339173674255565,1st_test,98,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.00.44.13
0.13274838030338287,1.0698347091674805,0.045222714595046856,1st_test,99,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.00.54.13
0.1307397335767746,1.5652036666870117,0.04251482891904584,1st_test,100,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.01.04.13
0.12920792400836945,1.0629563331604004,0.04096043385349948,1st_test,101,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.01.14.13
0.13037404417991638,1.325007438659668,0.04246215507039754,1st_test,102,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.01.24.13
0.1297658234834671,0.960827112197876,0.04198391828234775,1st_test,103,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.01.34.13
0.13089753687381744,1.4093236923217773,0.044293056522760145,1st_test,104,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.01.44.13
0.13085409998893738,1.1964077949523926,0.04209176204277832,1st_test,105,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.01.54.13
0.13078053295612335,1.1486601829528809,0.04232144098708059,1st_test,106,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.02.04.13
0.13063906133174896,1.0464544296264648,0.04340016857996037,1st_test,107,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.02.14.13
0.13022403419017792,1.102193832397461,0.04268113089808193,1st_test,108,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.02.24.13
0.13053160905838013,1.1792616844177246,0.04337452320311127,1st_test,109,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.02.34.13
0.13029761612415314,1.2283306121826172,0.04211077423181571,1st_test,110,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.02.44.13
0.1296088844537735,0.9633147716522217,0.041898888882151264,1st_test,111,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.02.54.13
0.13079066574573517,1.0763626098632812,0.04333895690116811,1st_test,112,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.03.04.13
0.1302054077386856,1.1413297653198242,0.04358943522965153,1st_test,113,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.03.14.13
0.13018763065338135,1.278508186340332,0.041913242152352786,1st_test,114,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.03.24.13
0.12944477796554565,1.023599624633789,0.041777873748473124,1st_test,115,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.03.34.13
0.13150717318058014,1.382054328918457,0.04415712389627222,1st_test,116,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.03.44.13
0.13134488463401794,1.1359834671020508,0.042925581567069875,1st_test,117,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.03.54.13
0.1302991509437561,1.1874146461486816,0.04274507264378733,1st_test,118,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.04.04.13
0.13074184954166412,1.23451566696167,0.04121787330831753,1st_test,119,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.04.14.13
0.13028547167778015,1.4814848899841309,0.04216679023085423,1st_test,120,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.04.24.13
0.1318625956773758,1.5019869804382324,0.04146437641746907,1st_test,121,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.04.34.13
0.13034138083457947,1.4210319519042969,0.04177863889108232,1st_test,122,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.04.44.13
0.1307951658964157,1.2109951972961426,0.04305187233472351,1st_test,123,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.04.54.13
0.1296214461326599,0.8660001754760742,0.042150846279670404,1st_test,124,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.05.04.13
0.13142089545726776,1.2961311340332031,0.04275788836015189,1st_test,125,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.05.14.13
0.1303858757019043,1.1097221374511719,0.04256033365400054,1st_test,126,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.05.24.13
0.13022680580615997,1.0945491790771484,0.042404341918523464,1st_test,127,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.05.34.13
0.1299743801355362,1.042717456817627,0.04281264826111307,1st_test,128,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.05.44.13
0.13001111149787903,1.2710556983947754,0.04245934855809991,1st_test,129,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.05.54.13
0.13052576780319214,1.3125572204589844,0.04144506398718633,1st_test,130,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.06.04.13
0.13124555349349976,1.326218605041504,0.04272436832652548,1st_test,131,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.06.14.13
0.13085664808750153,1.0556559562683105,0.042939833026153236,1st_test,132,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.06.24.13
0.12935008108615875,1.0779352188110352,0.04220080570535425,1st_test,133,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.06.34.13
0.13074630498886108,1.158759593963623,0.04136206656542637,1st_test,134,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.06.44.13
0.1306753009557724,1.5784053802490234,0.04355320737230551,1st_test,135,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.06.54.13
0.13105535507202148,1.157416820526123,0.04223256948006292,1st_test,136,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.07.04.13
0.13207074999809265,1.193613052368164,0.043458525721132485,1st_test,137,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.07.14.13
0.13127554953098297,1.3482542037963867,0.04345783111341007,1st_test,138,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.07.24.13
0.1292077600955963,1.491593837738037,0.04159590480557335,1st_test,139,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.07.34.13
0.1310645192861557,1.1203083992004395,0.04341181634080083,1st_test,140,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.07.44.13
0.12910036742687225,1.3145947456359863,0.041296834831232664,1st_test,141,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.07.54.13
0.13106326758861542,1.1091766357421875,0.042454515223443214,1st_test,142,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.08.04.13
0.1316523253917694,1.402273178100586,0.043284454519286045,1st_test,143,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.08.14.13
0.13064563274383545,0.842383861541748,0.0429019351569552,1st_test,144,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.08.24.13
0.13025934994220734,1.1949830055236816,0.04272234743226482,1st_test,145,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.08.34.13
0.13083337247371674,1.1231498718261719,0.04242181529389569,1st_test,146,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.08.44.13
0.13178646564483643,0.9322724342346191,0.04446183189128808,1st_test,147,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.08.54.13
0.13158461451530457,1.5200862884521484,0.042384294842430316,1st_test,148,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.09.04.13
0.1297159343957901,1.1229419708251953,0.04103691163062785,1st_test,149,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.09.14.13
0.1317846179008484,1.1780180931091309,0.04247139104123087,1st_test,150,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.09.24.13
0.13107483088970184,1.2593154907226562,0.04179783484375657,1st_test,151,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.09.34.13
0.13126899302005768,1.1595044136047363,0.04359250961964866,1st_test,152,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.09.44.13
0.1303652971982956,1.2208647727966309,0.04274287381455024,1st_test,153,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.09.54.13
0.12945760786533356,1.1440353393554688,0.041329118207371625,1st_test,154,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.10.04.13
0.1304033398628235,1.0093941688537598,0.04311205474872399,1st_test,155,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.23.10.14.13
0.15106508135795593,0.9459221363067627,0.051906542229815306,1st_test,156,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.14.39.46
0.1506887972354889,0.6987993717193604,0.051742827352795874,1st_test,157,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.14.49.46
0.15104596316814423,0.7140882015228271,0.05163650330834516,1st_test,158,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.14.59.46
0.14987297356128693,0.5281195640563965,0.05135794917838246,1st_test,159,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.15.09.46
0.1512850970029831,0.7516841888427734,0.053070122168319016,1st_test,160,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.15.19.46
0.15341031551361084,0.794727087020874,0.05244933680806323,1st_test,161,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.15.29.46
0.1537228226661682,0.8580918312072754,0.05308822211745995,1st_test,162,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.15.39.46
0.1531318575143814,0.721329927444458,0.0539676888918048,1st_test,163,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.15.49.46
0.1521858423948288,0.7496864795684814,0.0545453931585198,1st_test,164,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.15.59.46
0.1545277088880539,0.9135928153991699,0.05537274659077154,1st_test,165,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.16.09.46
0.15374895930290222,0.7097396850585938,0.05425461854676822,1st_test,166,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.16.19.46
0.15417888760566711,0.8171994686126709,0.0540453969972358,1st_test,167,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.16.29.46
0.153731107711792,0.7766752243041992,0.05527747404797216,1st_test,168,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.16.39.46
0.15159142017364502,0.384204626083374,0.05407463073889806,1st_test,169,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.16.49.46
0.15440838038921356,0.6703107357025146,0.05324673358422375,1st_test,170,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.16.59.46
0.15358427166938782,0.7545008659362793,0.05496917879048408,1st_test,171,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.17.09.46
0.15370191633701324,0.71877121925354,0.05467429828115988,1st_test,172,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.17.19.46
0.155399888753891,0.7058310508728027,0.0550507955266696,1st_test,173,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.17.29.46
0.1529848724603653,0.6391029357910156,0.05395777295416554,1st_test,174,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.17.39.46
0.1538209468126297,0.8237102031707764,0.054503449795206015,1st_test,175,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.17.49.46
0.1550721526145935,0.6354854106903076,0.05554752003312022,1st_test,176,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.17.59.46
0.15443098545074463,1.034245491027832,0.05521026690357931,1st_test,177,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.18.09.46
0.15525594353675842,0.7468798160552979,0.055788417173432026,1st_test,178,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.18.19.46
0.155106782913208,0.5490438938140869,0.05486893695838921,1st_test,179,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.18.29.46
0.15574045479297638,0.7685472965240479,0.055477741496083734,1st_test,180,/content/drive/MyDrive/IMS/extracted/1st_test/1st_test/2003.10.29.18.39.46
